stage,pair_mode,initial_alpha,lambda_rank,learning_rate,maximum_epochs,epoch,alpha,train_rating_loss,train_ranking_loss,train_total_loss,validation_RMSE_monitor
global,unweighted,0.1,0.0,0.001,200,55,0.10508598387241364,0.600498378276825,0.4553529918193817,0.600498378276825,1.0960619449615479
global,unweighted,0.1,0.0,0.001,200,56,0.10518131405115128,0.6004341840744019,0.4552924633026123,0.6004341840744019,1.0960391759872437
global,unweighted,0.1,0.0,0.001,200,57,0.10527674108743668,0.6003699898719788,0.45523178577423096,0.6003699898719788,1.096016526222229
global,unweighted,0.1,0.0,0.001,200,58,0.10537228733301163,0.6003056764602661,0.455171138048172,0.6003056764602661,1.0959937572479248
global,unweighted,0.1,0.0,0.001,200,59,0.10546794533729553,0.6002413034439087,0.4551103711128235,0.6002413034439087,1.0959709882736206
global,unweighted,0.1,0.0,0.001,200,60,0.1055636927485466,0.6001768708229065,0.4550495445728302,0.6001768708229065,1.0959482192993164
global,unweighted,0.1,0.0,0.001,200,61,0.10565955936908722,0.6001123785972595,0.4549886882305145,0.6001123785972595,1.0959253311157227
global,unweighted,0.1,0.0,0.001,200,62,0.1057555302977562,0.6000478267669678,0.45492780208587646,0.6000478267669678,1.0959025621414185
global,unweighted,0.1,0.0,0.001,200,63,0.10585162043571472,0.5999832153320312,0.45486679673194885,0.5999832153320312,1.0958796739578247
global,unweighted,0.1,0.0,0.001,200,64,0.1059478148818016,0.5999184846878052,0.4548057019710541,0.5999184846878052,1.095856785774231
global,unweighted,0.1,0.0,0.001,200,65,0.10604412853717804,0.5998538136482239,0.4547446370124817,0.5998538136482239,1.0958338975906372
global,unweighted,0.1,0.0,0.001,200,66,0.10614053159952164,0.5997889041900635,0.45468345284461975,0.5997889041900635,1.095810890197754
global,unweighted,0.1,0.0,0.001,200,67,0.10623706877231598,0.5997240543365479,0.4546222686767578,0.5997240543365479,1.0957880020141602
global,unweighted,0.1,0.0,0.001,200,68,0.10633370280265808,0.5996590256690979,0.4545609652996063,0.5996590256690979,1.0957648754119873
global,unweighted,0.1,0.0,0.001,200,69,0.10643046349287033,0.599593997001648,0.45449963212013245,0.599593997001648,1.0957419872283936
global,unweighted,0.1,0.0,0.001,200,70,0.10652732849121094,0.5995288491249084,0.4544382095336914,0.5995288491249084,1.0957189798355103
global,unweighted,0.1,0.0,0.001,200,71,0.10662427544593811,0.599463701248169,0.454376757144928,0.599463701248169,1.0956958532333374
global,unweighted,0.1,0.0,0.001,200,72,0.10672137141227722,0.5993984341621399,0.4543152451515198,0.5993984341621399,1.095672845840454
global,unweighted,0.1,0.0,0.001,200,73,0.1068185418844223,0.5993331670761108,0.4542536437511444,0.5993331670761108,1.0956497192382812
global,unweighted,0.1,0.0,0.001,200,74,0.10691586136817932,0.5992677807807922,0.45419201254844666,0.5992677807807922,1.0956264734268188
global,unweighted,0.1,0.0,0.001,200,75,0.10701325535774231,0.5992022752761841,0.45413029193878174,0.5992022752761841,1.0956032276153564
global,unweighted,0.1,0.0,0.001,200,76,0.10711078345775604,0.5991367697715759,0.4540685713291168,0.5991367697715759,1.095579981803894
global,unweighted,0.1,0.0,0.001,200,77,0.10720842331647873,0.599071204662323,0.45400676131248474,0.599071204662323,1.095556616783142
global,unweighted,0.1,0.0,0.001,200,78,0.10730617493391037,0.5990055203437805,0.4539448320865631,0.5990055203437805,1.0955333709716797
global,unweighted,0.1,0.0,0.001,200,79,0.10740403085947037,0.598939836025238,0.45388293266296387,0.598939836025238,1.0955098867416382
global,unweighted,0.1,0.0,0.001,200,80,0.10750202089548111,0.5988739728927612,0.45382094383239746,0.5988739728927612,1.0954866409301758
global,unweighted,0.1,0.0,0.001,200,81,0.10760010033845901,0.5988081693649292,0.4537588953971863,0.5988081693649292,1.0954631567001343
global,unweighted,0.1,0.0,0.001,200,82,0.10769830644130707,0.5987421870231628,0.45369672775268555,0.5987421870231628,1.0954397916793823
global,unweighted,0.1,0.0,0.001,200,83,0.10779662430286407,0.5986761450767517,0.4536345303058624,0.5986761450767517,1.0954163074493408
global,unweighted,0.1,0.0,0.001,200,84,0.10789503157138824,0.5986100435256958,0.45357227325439453,0.5986100435256958,1.0953928232192993
global,unweighted,0.1,0.0,0.001,200,85,0.10799355804920197,0.5985439419746399,0.45350998640060425,0.5985439419746399,1.0953693389892578
global,unweighted,0.1,0.0,0.001,200,86,0.10809219628572464,0.5984777212142944,0.4534476399421692,0.5984777212142944,1.0953458547592163
global,unweighted,0.1,0.0,0.001,200,87,0.10819095373153687,0.5984114408493042,0.45338526368141174,0.5984114408493042,1.0953222513198853
global,unweighted,0.1,0.0,0.001,200,88,0.10828981548547745,0.5983450412750244,0.45332273840904236,0.5983450412750244,1.0952986478805542
global,unweighted,0.1,0.0,0.001,200,89,0.10838881134986877,0.5982786417007446,0.453260213136673,0.5982786417007446,1.0952751636505127
global,unweighted,0.1,0.0,0.001,200,90,0.10848789662122726,0.5982121229171753,0.4531976282596588,0.5982121229171753,1.095251441001892
global,unweighted,0.1,0.0,0.001,200,91,0.1085871234536171,0.5981455445289612,0.4531349539756775,0.5981455445289612,1.095227837562561
global,unweighted,0.1,0.0,0.001,200,92,0.10868643969297409,0.5980789065361023,0.4530722498893738,0.5980789065361023,1.09520423412323
global,unweighted,0.1,0.0,0.001,200,93,0.10878589004278183,0.5980121493339539,0.4530094563961029,0.5980121493339539,1.0951805114746094
global,unweighted,0.1,0.0,0.001,200,94,0.10888543725013733,0.5979453921318054,0.45294660329818726,0.5979453921318054,1.0951567888259888
global,unweighted,0.1,0.0,0.001,200,95,0.10898511856794357,0.5978785157203674,0.45288369059562683,0.5978785157203674,1.0951330661773682
global,unweighted,0.1,0.0,0.001,200,96,0.10908488929271698,0.5978116393089294,0.45282071828842163,0.5978116393089294,1.0951093435287476
global,unweighted,0.1,0.0,0.001,200,97,0.10918477922677994,0.5977445840835571,0.45275768637657166,0.5977445840835571,1.0950855016708374
global,unweighted,0.1,0.0,0.001,200,98,0.10928479582071304,0.5976775288581848,0.4526945948600769,0.5976775288581848,1.0950617790222168
global,unweighted,0.1,0.0,0.001,200,99,0.10938490927219391,0.5976104140281677,0.4526314437389374,0.5976104140281677,1.095037817955017
global,unweighted,0.1,0.0,0.001,200,100,0.10948514193296432,0.5975431799888611,0.4525682330131531,0.5975431799888611,1.095013976097107
global,unweighted,0.1,0.0,0.001,200,101,0.10958549380302429,0.5974758863449097,0.452504962682724,0.5974758863449097,1.0949901342391968
global,unweighted,0.1,0.0,0.001,200,102,0.10968596488237381,0.5974085330963135,0.45244166254997253,0.5974085330963135,1.094966173171997
global,unweighted,0.1,0.0,0.001,200,103,0.10978653281927109,0.5973411202430725,0.45237821340560913,0.5973411202430725,1.0949422121047974
global,unweighted,0.1,0.0,0.001,200,104,0.10988723486661911,0.597273588180542,0.4523147642612457,0.597273588180542,1.0949182510375977
global,unweighted,0.1,0.0,0.001,200,105,0.10998804867267609,0.5972060561180115,0.45225125551223755,0.5972060561180115,1.094894289970398
global,unweighted,0.1,0.0,0.001,200,106,0.11008897423744202,0.5971384644508362,0.452187716960907,0.5971384644508362,1.0948703289031982
global,unweighted,0.1,0.0,0.001,200,107,0.1101900115609169,0.5970707535743713,0.45212405920028687,0.5970707535743713,1.094846248626709
global,unweighted,0.1,0.0,0.001,200,108,0.11029116064310074,0.5970029830932617,0.45206037163734436,0.5970029830932617,1.0948221683502197
global,unweighted,0.1,0.0,0.001,200,109,0.11039243638515472,0.5969351530075073,0.45199665427207947,0.5969351530075073,1.09479820728302
global,unweighted,0.1,0.0,0.001,200,110,0.11049380153417587,0.5968672037124634,0.45193278789520264,0.5968672037124634,1.0947740077972412
global,unweighted,0.1,0.0,0.001,200,111,0.11059531569480896,0.5967992544174194,0.4518689215183258,0.5967992544174194,1.094749927520752
global,unweighted,0.1,0.0,0.001,200,112,0.11069692671298981,0.5967311263084412,0.4518049955368042,0.5967311263084412,1.0947257280349731
global,unweighted,0.1,0.0,0.001,200,113,0.1107986718416214,0.5966629981994629,0.4517410099506378,0.5966629981994629,1.0947016477584839
global,unweighted,0.1,0.0,0.001,200,114,0.11090051382780075,0.5965947508811951,0.4516769349575043,0.5965947508811951,1.0946773290634155
global,unweighted,0.1,0.0,0.001,200,115,0.11100248992443085,0.5965265035629272,0.45161280035972595,0.5965265035629272,1.0946531295776367
global,unweighted,0.1,0.0,0.001,200,116,0.1111045628786087,0.5964581370353699,0.45154857635498047,0.5964581370353699,1.094628930091858
global,unweighted,0.1,0.0,0.001,200,117,0.1112067699432373,0.5963897109031677,0.4514843821525574,0.5963897109031677,1.0946046113967896
global,unweighted,0.1,0.0,0.001,200,118,0.11130908876657486,0.5963212251663208,0.45142000913619995,0.5963212251663208,1.0945802927017212
global,unweighted,0.1,0.0,0.001,200,119,0.11141151934862137,0.5962526202201843,0.4513556659221649,0.5962526202201843,1.0945559740066528
global,unweighted,0.1,0.0,0.001,200,120,0.11151405423879623,0.5961840152740479,0.4512912631034851,0.5961840152740479,1.0945316553115845
global,unweighted,0.1,0.0,0.001,200,121,0.11161670833826065,0.5961152911186218,0.45122677087783813,0.5961152911186218,1.0945072174072266
global,unweighted,0.1,0.0,0.001,200,122,0.11171950399875641,0.596046507358551,0.4511622190475464,0.596046507358551,1.0944827795028687
global,unweighted,0.1,0.0,0.001,200,123,0.11182238906621933,0.5959776639938354,0.4510975480079651,0.5959776639938354,1.0944583415985107
global,unweighted,0.1,0.0,0.001,200,124,0.111925408244133,0.5959087610244751,0.4510328769683838,0.5959087610244751,1.0944339036941528
global,unweighted,0.1,0.0,0.001,200,125,0.11202854663133621,0.5958396792411804,0.4509681463241577,0.5958396792411804,1.0944095849990845
global,unweighted,0.1,0.0,0.001,200,126,0.11213180422782898,0.5957706570625305,0.45090335607528687,0.5957706570625305,1.0943849086761475
global,unweighted,0.1,0.0,0.001,200,127,0.1122351810336113,0.5957015156745911,0.45083847641944885,0.5957015156745911,1.0943604707717896
global,unweighted,0.1,0.0,0.001,200,128,0.11233863234519958,0.5956323146820068,0.45077353715896606,0.5956323146820068,1.094335913658142
global,unweighted,0.1,0.0,0.001,200,129,0.1124422550201416,0.5955629944801331,0.4507085680961609,0.5955629944801331,1.0943113565444946
global,unweighted,0.1,0.0,0.001,200,130,0.11254595220088959,0.5954936146736145,0.45064353942871094,0.5954936146736145,1.0942866802215576
global,unweighted,0.1,0.0,0.001,200,131,0.1126498132944107,0.5954241752624512,0.4505784213542938,0.5954241752624512,1.0942621231079102
global,unweighted,0.1,0.0,0.001,200,132,0.1127537414431572,0.5953546166419983,0.45051324367523193,0.5953546166419983,1.0942374467849731
global,unweighted,0.1,0.0,0.001,200,133,0.11285783350467682,0.595285177230835,0.45044800639152527,0.595285177230835,1.0942127704620361
global,unweighted,0.1,0.0,0.001,200,134,0.1129620298743248,0.5952154397964478,0.4503827393054962,0.5952154397964478,1.0941880941390991
global,unweighted,0.1,0.0,0.001,200,135,0.11306633055210114,0.5951457023620605,0.4503173232078552,0.5951457023620605,1.0941632986068726
global,unweighted,0.1,0.0,0.001,200,136,0.11317076534032822,0.5950759649276733,0.4502519369125366,0.5950759649276733,1.0941386222839355
global,unweighted,0.1,0.0,0.001,200,137,0.11327528953552246,0.5950060486793518,0.4501864016056061,0.5950060486793518,1.094113826751709
global,unweighted,0.1,0.0,0.001,200,138,0.11337996274232864,0.5949361324310303,0.4501209259033203,0.5949361324310303,1.0940889120101929
global,unweighted,0.1,0.0,0.001,200,139,0.11348474770784378,0.5948660373687744,0.4500553011894226,0.5948660373687744,1.0940642356872559
global,unweighted,0.1,0.0,0.001,200,140,0.11358964443206787,0.5947960019111633,0.4499896168708801,0.5947960019111633,1.0940393209457397
global,unweighted,0.1,0.0,0.001,200,141,0.11369466781616211,0.5947258472442627,0.44992390275001526,0.5947258472442627,1.0940144062042236
global,unweighted,0.1,0.0,0.001,200,142,0.1137998178601265,0.5946556329727173,0.4498580992221832,0.5946556329727173,1.093989610671997
global,unweighted,0.1,0.0,0.001,200,143,0.11390507966279984,0.5945852994918823,0.4497922658920288,0.5945852994918823,1.0939645767211914
global,unweighted,0.1,0.0,0.001,200,144,0.11401045322418213,0.5945149660110474,0.4497263431549072,0.5945149660110474,1.0939396619796753
global,unweighted,0.1,0.0,0.001,200,145,0.11411595344543457,0.5944444537162781,0.44966036081314087,0.5944444537162781,1.0939146280288696
global,unweighted,0.1,0.0,0.001,200,146,0.11422156542539597,0.5943739414215088,0.4495943486690521,0.5943739414215088,1.0938897132873535
global,unweighted,0.1,0.0,0.001,200,147,0.1143273115158081,0.59430330991745,0.44952821731567383,0.59430330991745,1.0938646793365479
global,unweighted,0.1,0.0,0.001,200,148,0.1144331619143486,0.5942326784133911,0.44946202635765076,0.5942326784133911,1.0938396453857422
global,unweighted,0.1,0.0,0.001,200,149,0.11453916132450104,0.5941619277000427,0.4493958353996277,0.5941619277000427,1.093814492225647
global,unweighted,0.1,0.0,0.001,200,150,0.11464525759220123,0.5940910577774048,0.4493294954299927,0.5940910577774048,1.0937894582748413
global,unweighted,0.1,0.0,0.001,200,151,0.11475144326686859,0.5940201282501221,0.4492631256580353,0.5940201282501221,1.093764305114746
global,unweighted,0.1,0.0,0.001,200,152,0.11485780030488968,0.5939491987228394,0.44919678568840027,0.5939491987228394,1.0937391519546509
global,unweighted,0.1,0.0,0.001,200,153,0.11496424674987793,0.5938780903816223,0.44913026690483093,0.5938780903816223,1.0937139987945557
global,unweighted,0.1,0.0,0.001,200,154,0.11507084220647812,0.59380704164505,0.4490637183189392,0.59380704164505,1.093688726425171
global,unweighted,0.1,0.0,0.001,200,155,0.11517752707004547,0.5937358140945435,0.4489971101284027,0.5937358140945435,1.0936634540557861
global,unweighted,0.1,0.0,0.001,200,156,0.11528436839580536,0.5936645865440369,0.4489304721355438,0.5936645865440369,1.0936381816864014
global,unweighted,0.1,0.0,0.001,200,157,0.11539129912853241,0.593593180179596,0.4488637149333954,0.593593180179596,1.0936130285263062
global,unweighted,0.1,0.0,0.001,200,158,0.11549835652112961,0.593521773815155,0.4487968981266022,0.593521773815155,1.0935876369476318
global,unweighted,0.1,0.0,0.001,200,159,0.11560554057359695,0.5934503078460693,0.44873008131980896,0.5934503078460693,1.093562364578247
global,unweighted,0.1,0.0,0.001,200,160,0.11571284383535385,0.5933787226676941,0.4486631453037262,0.5933787226676941,1.0935369729995728
global,unweighted,0.1,0.0,0.001,200,161,0.11582028120756149,0.5933070778846741,0.44859617948532104,0.5933070778846741,1.0935115814208984
global,unweighted,0.1,0.0,0.001,200,162,0.11592782288789749,0.5932353734970093,0.44852912425994873,0.5932353734970093,1.0934861898422241
global,unweighted,0.1,0.0,0.001,200,163,0.11603550612926483,0.5931635499000549,0.44846203923225403,0.5931635499000549,1.0934607982635498
global,unweighted,0.1,0.0,0.001,200,164,0.11614328622817993,0.5930917263031006,0.44839486479759216,0.5930917263031006,1.093435287475586
global,unweighted,0.1,0.0,0.001,200,165,0.11625119298696518,0.5930197834968567,0.4483276307582855,0.5930197834968567,1.0934098958969116
global,unweighted,0.1,0.0,0.001,200,166,0.11635924875736237,0.592947781085968,0.4482603073120117,0.592947781085968,1.0933842658996582
global,unweighted,0.1,0.0,0.001,200,167,0.11646739393472672,0.5928756594657898,0.4481929540634155,0.5928756594657898,1.0933587551116943
global,unweighted,0.1,0.0,0.001,200,168,0.1165756806731224,0.5928035378456116,0.44812554121017456,0.5928035378456116,1.0933332443237305
global,unweighted,0.1,0.0,0.001,200,169,0.11668406426906586,0.5927312970161438,0.44805803894996643,0.5927312970161438,1.093307614326477
global,unweighted,0.1,0.0,0.001,200,170,0.11679258942604065,0.5926589965820312,0.4479905068874359,0.5926589965820312,1.0932819843292236
global,unweighted,0.1,0.0,0.001,200,171,0.11690123379230499,0.5925865769386292,0.44792288541793823,0.5925865769386292,1.0932563543319702
global,unweighted,0.1,0.0,0.001,200,172,0.11701000481843948,0.592514157295227,0.44785523414611816,0.592514157295227,1.0932307243347168
global,unweighted,0.1,0.0,0.001,200,173,0.11711889505386353,0.5924415588378906,0.44778746366500854,0.5924415588378906,1.0932050943374634
global,unweighted,0.1,0.0,0.001,200,174,0.11722791194915771,0.5923689603805542,0.4477196931838989,0.5923689603805542,1.0931792259216309
global,unweighted,0.1,0.0,0.001,200,175,0.11733705550432205,0.592296302318573,0.44765183329582214,0.592296302318573,1.093153476715088
global,unweighted,0.1,0.0,0.001,200,176,0.11744630336761475,0.5922235250473022,0.4475838840007782,0.5922235250473022,1.093127727508545
global,unweighted,0.1,0.0,0.001,200,177,0.11755568534135818,0.5921507477760315,0.44751593470573425,0.5921507477760315,1.093101978302002
global,unweighted,0.1,0.0,0.001,200,178,0.11766520142555237,0.5920777916908264,0.44744786620140076,0.5920777916908264,1.093076229095459
global,unweighted,0.1,0.0,0.001,200,179,0.11777481436729431,0.5920047760009766,0.4473797380924225,0.5920047760009766,1.093050241470337
global,unweighted,0.1,0.0,0.001,200,180,0.1178845763206482,0.5919317007064819,0.4473115801811218,0.5919317007064819,1.093024492263794
global,unweighted,0.1,0.0,0.001,200,181,0.11799445003271103,0.5918586254119873,0.4472433030605316,0.5918586254119873,1.0929985046386719
global,unweighted,0.1,0.0,0.001,200,182,0.11810444295406342,0.5917854309082031,0.4471750259399414,0.5917854309082031,1.0929725170135498
global,unweighted,0.1,0.0,0.001,200,183,0.11821456998586655,0.5917121171951294,0.44710662961006165,0.5917121171951294,1.0929467678070068
